country,start_date,end_date,week,year,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k
Luxembourg,23/11/2020,29/11/2020,48,2020,647601,134,40,78.5988764,55.4011236,94,6.176642717,8.554823664
Luxembourg,30/11/2020,6/12/2020,49,2020,647601,110,45,82.9988764,27.0011236,65,6.948723056,4.169407335
Luxembourg,7/12/2020,13/12/2020,50,2020,647601,126,47,87.1988764,38.8011236,79,7.257555192,5.991516936
Luxembourg,14/12/2020,20/12/2020,51,2020,647601,105,42,88.1988764,16.8011236,63,6.485474853,2.594363442
Luxembourg,21/12/2020,27/12/2020,52,2020,647601,117,24,88.5988764,28.4011236,93,3.70598563,4.38558983
Luxembourg,28/12/2020,3/01/2021,53,2020,647601,98,37,88.88764045,9.112359551,61,5.713394513,1.407094731
Luxembourg,4/01/2021,10/01/2021,1,2021,647601,102,32,87.79868914,14.20131086,70,4.941314173,2.192910583
Luxembourg,11/01/2021,17/01/2021,2,2021,647601,94,22,98.13202247,-4.132022472,72,3.397153494,-0.638050663
Luxembourg,18/01/2021,24/01/2021,3,2021,647601,89,13,93.29868914,-4.298689139,76,2.007408883,-0.663786674
Luxembourg,25/01/2021,31/01/2021,4,2021,647601,109,15,93.79868914,15.20131086,94,2.316241019,2.34732665
Luxembourg,1/02/2021,7/02/2021,5,2021,647601,93,13,100.9653558,-7.965355805,80,2.007408883,-1.229978923
Luxembourg,8/02/2021,14/02/2021,6,2021,647601,89,16,100.9653558,-11.96535581,73,2.470657087,-1.847643195
Luxembourg,15/02/2021,21/02/2021,7,2021,647601,92,16,97.79868914,-5.798689139,76,2.470657087,-0.895410776
Luxembourg,22/02/2021,28/02/2021,8,2021,647601,87,15,94.63202247,-7.632022472,72,2.316241019,-1.1785069
Luxembourg,1/03/2021,7/03/2021,9,2021,647601,86,15,93.46516854,-7.465168539,71,2.316241019,-1.152741972
Luxembourg,8/03/2021,14/03/2021,10,2021,647601,114,29,107.8651685,6.134831461,85,4.47806597,0.947316551
Luxembourg,15/03/2021,21/03/2021,11,2021,647601,116,33,87.46516854,28.53483146,83,5.095730241,4.406236473
Luxembourg,22/03/2021,28/03/2021,12,2021,647601,78,24,91.86516854,-13.86516854,54,3.70598563,-2.141004807
Luxembourg,29/03/2021,4/04/2021,13,2021,647601,77,12,92.06516854,-15.06516854,65,1.852992815,-2.326304088
Luxembourg,5/04/2021,11/04/2021,14,2021,647601,89,13,89.46516854,-0.465168539,76,2.007408883,-0.071829497
Luxembourg,12/04/2021,18/04/2021,15,2021,647601,73,22,77.46516854,-4.465168539,51,3.397153494,-0.689493768
Luxembourg,19/04/2021,25/04/2021,16,2021,647601,82,5,84.86516854,-2.865168539,77,0.77208034,-0.44242806
Luxembourg,26/04/2021,2/05/2021,17,2021,647601,93,6,80.06516854,12.93483146,87,0.926496408,1.997345813
Luxembourg,3/05/2021,9/05/2021,18,2021,647601,79,5,77.66516854,1.334831461,74,0.77208034,0.206119425
Luxembourg,10/05/2021,16/05/2021,19,2021,647601,63,5,76.26516854,-13.26516854,58,0.77208034,-2.048355166
Luxembourg,17/05/2021,23/05/2021,20,2021,647601,85,4,77.26516854,7.734831461,81,0.617664272,1.19438226
Luxembourg,24/05/2021,30/05/2021,21,2021,647601,68,4,82.26516854,-14.26516854,64,0.617664272,-2.202771234
Luxembourg,31/05/2021,6/06/2021,22,2021,647601,64,4,75.06516854,-11.06516854,60,0.617664272,-1.708639817
Luxembourg,7/06/2021,13/06/2021,23,2021,647601,80,0,79.66516854,0.334831461,80,0,0.051703358
Luxembourg,14/06/2021,20/06/2021,24,2021,647601,85,0,80.46516854,4.534831461,85,0,0.700250843
Luxembourg,21/06/2021,27/06/2021,25,2021,647601,69,0,72.46516854,-3.465168539,69,0,-0.535077701
Luxembourg,28/06/2021,4/07/2021,26,2021,647601,87,0,74.66516854,12.33483146,87,0,1.904696173
Luxembourg,5/07/2021,11/07/2021,27,2021,647601,78,1,81.06516854,-3.065168539,77,0.154416068,-0.473311273
Luxembourg,12/07/2021,18/07/2021,28,2021,647601,85,1,86.26516854,-1.265168539,84,0.154416068,-0.195362351
Luxembourg,19/07/2021,25/07/2021,29,2021,647601,67,1,78.06516854,-11.06516854,66,0.154416068,-1.708639817
Luxembourg,26/07/2021,1/08/2021,30,2021,647601,64,1,80.66516854,-16.66516854,63,0.154416068,-2.573369797
Luxembourg,2/08/2021,8/08/2021,31,2021,647601,75,2,80.86516854,-5.865168539,73,0.308832136,-0.905676264
Luxembourg,9/08/2021,15/08/2021,32,2021,647601,75,4,80.46516854,-5.465168539,71,0.617664272,-0.843909836
Luxembourg,16/08/2021,22/08/2021,33,2021,647601,63,2,79.86516854,-16.86516854,61,0.308832136,-2.604253011
Luxembourg,23/08/2021,29/08/2021,34,2021,647601,72,0,73.06516854,-1.065168539,72,0,-0.164479138
Luxembourg,30/08/2021,5/09/2021,35,2021,647601,84,0,81.86516854,2.134831461,84,0,0.32965228
Luxembourg,6/09/2021,12/09/2021,36,2021,647601,92,4,81.86516854,10.13483146,88,0.617664272,1.564980823
Luxembourg,13/09/2021,19/09/2021,37,2021,647601,72,0,79.66516854,-7.665168539,72,0,-1.183625186
Luxembourg,20/09/2021,26/09/2021,38,2021,647601,69,1,73.26516854,-4.265168539,68,0.154416068,-0.658610555
Luxembourg,27/09/2021,3/10/2021,39,2021,647601,90,0,86.66516854,3.334831461,90,0,0.514951561
Luxembourg,4/10/2021,10/10/2021,40,2021,647601,95,1,83.06516854,11.93483146,94,0.154416068,1.842929745
Luxembourg,11/10/2021,17/10/2021,41,2021,647601,67,3,90.66516854,-23.66516854,64,0.463248204,-3.654282272
Luxembourg,18/10/2021,24/10/2021,42,2021,647601,79,3,80.66516854,-1.665168539,76,0.463248204,-0.257128778
Luxembourg,25/10/2021,31/10/2021,43,2021,647601,113,1,80.26516854,32.73483146,112,0.154416068,5.054783958
Luxembourg,1/11/2021,7/11/2021,44,2021,647601,102,6,91.06516854,10.93483146,96,0.926496408,1.688513678
Luxembourg,8/11/2021,14/11/2021,45,2021,647601,101,6,88.86516854,12.13483146,95,0.926496408,1.873812959
Luxembourg,15/11/2021,21/11/2021,46,2021,647601,89,7,85.06516854,3.934831461,82,1.080912475,0.607601202
Luxembourg,22/11/2021,28/11/2021,47,2021,647601,100,4,90.86516854,9.134831461,96,0.617664272,1.410564755
Luxembourg,29/11/2021,5/12/2021,48,2021,647601,105,14,80.06516854,24.93483146,91,2.161824951,3.850338628
Luxembourg,6/12/2021,12/12/2021,49,2021,647601,90,10,84.46516854,5.534831461,80,1.544160679,0.854666911
Luxembourg,13/12/2021,19/12/2021,50,2021,647601,89,8,88.66516854,0.334831461,81,1.235328543,0.051703358
Luxembourg,20/12/2021,26/12/2021,51,2021,647601,109,9,89.66516854,19.33483146,100,1.389744611,2.985608648
Luxembourg,27/12/2021,2/01/2022,52,2021,647601,122,8,90.06516854,31.93483146,114,1.235328543,4.931251104
Luxembourg,3/01/2022,9/01/2022,1,2022,647601,98,7,89.26498127,8.735018727,91,1.080912475,1.348827245
Luxembourg,10/01/2022,16/01/2022,2,2022,647601,89,12,99.59831461,-10.59831461,77,1.852992815,-1.636550068
Luxembourg,17/01/2022,23/01/2022,3,2022,647601,82,9,94.76498127,-12.76498127,73,1.389744611,-1.971118215
Luxembourg,24/01/2022,30/01/2022,4,2022,647601,93,5,95.26498127,-2.264981273,88,0.77208034,-0.349749502
Luxembourg,31/01/2022,6/02/2022,5,2022,647601,90,10,102.4316479,-12.43164794,80,1.544160679,-1.919646193
Luxembourg,7/02/2022,13/02/2022,6,2022,647601,96,11,102.4316479,-6.43164794,85,1.698576747,-0.993149785
Luxembourg,14/02/2022,20/02/2022,7,2022,647601,98,14,99.26498127,-1.264981273,84,2.161824951,-0.195333434
Luxembourg,21/02/2022,27/02/2022,8,2022,647601,109,5,96.09831461,12.90168539,104,0.77208034,1.992227528
Luxembourg,28/02/2022,6/03/2022,9,2022,647601,91,8,94.93146067,-3.931460674,83,1.235328543,-0.607080698
Luxembourg,7/03/2022,13/03/2022,10,2022,647601,89,8,109.3314607,-20.33146067,81,1.235328543,-3.139504212
Luxembourg,14/03/2022,20/03/2022,11,2022,647601,84,6,88.93146067,-4.931460674,78,0.926496408,-0.761496766
Luxembourg,21/03/2022,27/03/2022,12,2022,647601,84,15,93.33146067,-9.331460674,69,2.316241019,-1.440927465
Luxembourg,28/03/2022,3/04/2022,13,2022,647601,91,12,93.53146067,-2.531460674,79,1.852992815,-0.390898203
Luxembourg,4/04/2022,10/04/2022,14,2022,647601,92,8,90.93146067,1.068539326,84,1.235328543,0.164999641
Luxembourg,11/04/2022,17/04/2022,15,2022,647601,86,9,78.93146067,7.068539326,77,1.389744611,1.091496049
Luxembourg,18/04/2022,24/04/2022,16,2022,647601,97,4,86.33146067,10.66853933,93,0.617664272,1.647393893
Luxembourg,25/04/2022,1/05/2022,17,2022,647601,94,6,81.53146067,12.46853933,88,0.926496408,1.925342815
Luxembourg,2/05/2022,8/05/2022,18,2022,647601,73,4,79.13146067,-6.131460674,69,0.617664272,-0.946796048
Luxembourg,9/05/2022,15/05/2022,19,2022,647601,79,5,77.73146067,1.268539326,74,0.77208034,0.195882855
Luxembourg,16/05/2022,22/05/2022,20,2022,647601,77,2,78.73146067,-1.731460674,75,0.308832136,-0.267365349
Luxembourg,23/05/2022,29/05/2022,21,2022,647601,63,2,83.73146067,-20.73146067,61,0.308832136,-3.20127064
Luxembourg,30/05/2022,5/06/2022,22,2022,647601,95,2,76.53146067,18.46853933,93,0.308832136,2.851839223
Luxembourg,6/06/2022,12/06/2022,23,2022,647601,72,5,81.13146067,-9.131460674,67,0.77208034,-1.410044252
Luxembourg,13/06/2022,19/06/2022,24,2022,647601,87,0,81.93146067,5.068539326,87,0,0.782663913
Luxembourg,20/06/2022,26/06/2022,25,2022,647601,73,4,73.93146067,-0.931460674,69,0.617664272,-0.143832495
Luxembourg,27/06/2022,3/07/2022,26,2022,647601,60,6,76.13146067,-16.13146067,54,0.926496408,-2.490956727
Luxembourg,4/07/2022,10/07/2022,27,2022,647601,85,3,82.53146067,2.468539326,82,0.463248204,0.381182136
Luxembourg,11/07/2022,17/07/2022,28,2022,647601,85,6,87.73146067,-2.731460674,79,0.926496408,-0.421781417
Luxembourg,18/07/2022,24/07/2022,29,2022,647601,80,4,79.53146067,0.468539326,76,0.617664272,0.07235
Luxembourg,25/07/2022,31/07/2022,30,2022,647601,94,2,82.13146067,11.86853933,92,0.308832136,1.832693175
Luxembourg,1/08/2022,7/08/2022,31,2022,647601,87,6,82.33146067,4.668539326,81,0.926496408,0.720897486
Luxembourg,8/08/2022,14/08/2022,32,2022,647601,85,4,81.93146067,3.068539326,81,0.617664272,0.473831777
Luxembourg,15/08/2022,21/08/2022,33,2022,647601,89,2,81.33146067,7.668539326,87,0.308832136,1.184145689
Luxembourg,22/08/2022,28/08/2022,34,2022,647601,67,1,74.53146067,-7.531460674,66,0.154416068,-1.162978543
Luxembourg,29/08/2022,4/09/2022,35,2022,647601,68,1,83.33146067,-15.33146067,67,0.154416068,-2.367423873
Luxembourg,5/09/2022,11/09/2022,36,2022,647601,74,0,83.33146067,-9.331460674,74,0,-1.440927465
Luxembourg,12/09/2022,18/09/2022,37,2022,647601,84,3,81.13146067,2.868539326,81,0.463248204,0.442948563
Luxembourg,19/09/2022,25/09/2022,38,2022,647601,72,1,74.73146067,-2.731460674,71,0.154416068,-0.421781417
Luxembourg,26/09/2022,2/10/2022,39,2022,647601,83,2,88.13146067,-5.131460674,81,0.308832136,-0.79237998
Luxembourg,3/10/2022,9/10/2022,40,2022,647601,85,4,84.53146067,0.468539326,81,0.617664272,0.07235
Luxembourg,10/10/2022,16/10/2022,41,2022,647601,93,3,92.13146067,0.868539326,90,0.463248204,0.134116428
Luxembourg,17/10/2022,23/10/2022,42,2022,647601,90,4,82.13146067,7.868539326,86,0.617664272,1.215028903
Luxembourg,24/10/2022,30/10/2022,43,2022,647601,77,6,81.73146067,-4.731460674,71,0.926496408,-0.730613553
Luxembourg,31/10/2022,6/11/2022,44,2022,647601,84,2,92.53146067,-8.531460674,82,0.308832136,-1.317394611
Luxembourg,7/11/2022,13/11/2022,45,2022,647601,81,4,90.33146067,-9.331460674,77,0.617664272,-1.440927465
Luxembourg,14/11/2022,20/11/2022,46,2022,647601,81,3,86.53146067,-5.531460674,78,0.463248204,-0.854146407
Luxembourg,21/11/2022,27/11/2022,47,2022,647601,92,4,92.33146067,-0.331460674,88,0.617664272,-0.051182854
Luxembourg,28/11/2022,4/12/2022,48,2022,647601,96,7,81.53146067,14.46853933,89,1.080912475,2.234174951
Luxembourg,5/12/2022,11/12/2022,49,2022,647601,86,3,85.93146067,0.068539326,83,0.463248204,0.010583573
Luxembourg,12/12/2022,18/12/2022,50,2022,647601,76,4,90.13146067,-14.13146067,72,0.617664272,-2.182124591
Luxembourg,19/12/2022,25/12/2022,51,2022,647601,92,6,91.13146067,0.868539326,86,0.926496408,0.134116428
Luxembourg,26/12/2022,1/01/2023,52,2022,647601,118,0,91.53146067,26.46853933,118,0,4.087167766
Mexico,30/12/2019,5/01/2020,1,2020,127504120,16943,0,16790.18516,152.8148408,16943,0,0.119850904
Mexico,6/01/2020,12/01/2020,2,2020,127504120,17047,0,16672.18516,374.8148408,17047,0,0.293962925
Mexico,13/01/2020,19/01/2020,3,2020,127504120,16517,0,16448.18516,68.81484083,16517,0,0.05397068
Mexico,20/01/2020,26/01/2020,4,2020,127504120,15894,0,16105.51849,-211.5184925,15894,0,-0.165891496
Mexico,27/01/2020,2/02/2020,5,2020,127504120,15521,0,16004.51849,-483.5184925,15521,0,-0.379217936
Mexico,3/02/2020,9/02/2020,6,2020,127504120,16020,0,16098.68516,-78.68515917,16020,0,-0.061711856
Mexico,10/02/2020,16/02/2020,7,2020,127504120,15179,0,15715.68516,-536.6851592,15179,0,-0.420915935
Mexico,17/02/2020,23/02/2020,8,2020,127504120,14765,0,15412.01849,-647.0184925,14765,0,-0.507449087
Mexico,24/02/2020,1/03/2020,9,2020,127504120,14291,0,15317.82219,-1026.822191,14291,0,-0.805324715
Mexico,2/03/2020,8/03/2020,10,2020,127504120,14294,0,14951.82219,-657.822191,14294,0,-0.515922302
Mexico,9/03/2020,15/03/2020,11,2020,127504120,14112,0,14671.82219,-559.822191,14112,0,-0.439062041
Mexico,16/03/2020,22/03/2020,12,2020,127504120,13388,3,14597.02219,-1209.022191,13385,0.002352865,-0.948222058
Mexico,23/03/2020,29/03/2020,13,2020,127504120,13934,17,14304.02219,-370.022191,13917,0.013332902,-0.290204106
Mexico,30/03/2020,5/04/2020,14,2020,127504120,13724,74,14385.02219,-661.022191,13650,0.05803734,-0.518432025
Mexico,6/04/2020,12/04/2020,15,2020,127504120,14228,202,14016.42219,211.577809,14026,0.158426253,0.165938018
Mexico,13/04/2020,19/04/2020,16,2020,127504120,15229,390,13882.42219,1346.577809,14839,0.305872469,1.056105331
Mexico,20/04/2020,26/04/2020,17,2020,127504120,17332,665,14052.82219,3279.177809,16667,0.521551774,2.571821059
Mexico,27/04/2020,3/05/2020,18,2020,127504120,19070,803,13976.42219,5093.577809,18267,0.629783571,3.994833899
Mexico,4/05/2020,10/05/2020,19,2020,127504120,20869,1311,13924.62219,6944.377809,19558,1.028202069,5.446394837
Mexico,11/05/2020,17/05/2020,20,2020,127504120,22575,1712,13996.02219,8578.977809,20863,1.34270171,6.728392627
Mexico,18/05/2020,24/05/2020,21,2020,127504120,23502,2217,14193.42219,9308.577809,21285,1.738767343,7.30060943
Mexico,25/05/2020,31/05/2020,22,2020,127504120,23439,2536,13797.42219,9641.577809,20903,1.988955337,7.561777462
Mexico,1/06/2020,7/06/2020,23,2020,127504120,24483,3769,13737.82219,10745.17781,20714,2.955982913,8.42731812
Mexico,8/06/2020,14/06/2020,24,2020,127504120,25127,3442,13583.62219,11543.37781,21685,2.699520612,9.053337107
Mexico,15/06/2020,21/06/2020,25,2020,127504120,25434,4684,13783.42219,11650.57781,20750,3.673606782,9.137412822
Mexico,22/06/2020,28/06/2020,26,2020,127504120,25157,4823,13574.62219,11582.37781,20334,3.782622867,9.083924354
Mexico,29/06/2020,5/07/2020,27,2020,127504120,26152,3991,13701.42219,12450.57781,22161,3.130094933,9.764843527
Mexico,6/07/2020,12/07/2020,28,2020,127504120,27167,4367,13700.62219,13466.37781,22800,3.424987365,10.56152367
Mexico,13/07/2020,19/07/2020,29,2020,127504120,27146,4178,13816.62219,13329.37781,22968,3.276756861,10.45407616
Mexico,20/07/2020,26/07/2020,30,2020,127504120,26392,4496,13872.82219,12519.17781,21896,3.526160566,9.81864571
Mexico,27/07/2020,2/08/2020,31,2020,127504120,25343,4066,13948.22219,11394.77781,21277,3.188916562,8.936791853
Mexico,3/08/2020,9/08/2020,32,2020,127504120,24142,4552,13672.02219,10469.97781,19590,3.570080716,8.211481958
Mexico,10/08/2020,16/08/2020,33,2020,127504120,23003,4459,13731.42219,9271.577809,18544,3.497141896,7.27159076
Mexico,17/08/2020,23/08/2020,34,2020,127504120,22043,3723,13557.02219,8485.977809,18320,2.919905647,6.655453807
Mexico,24/08/2020,30/08/2020,35,2020,127504120,21146,3678,13493.02219,7652.977809,17468,2.88461267,6.002141585
Mexico,31/08/2020,6/09/2020,36,2020,127504120,20495,3400,13614.02219,6880.977809,17095,2.6665805,5.396670954
Mexico,7/09/2020,13/09/2020,37,2020,127504120,19723,3263,13800.62219,5922.377809,16460,2.559132991,4.644852111
Mexico,14/09/2020,20/09/2020,38,2020,127504120,19101,2672,13959.62219,5141.377809,16429,2.095618557,4.032322884
Mexico,21/09/2020,27/09/2020,39,2020,127504120,19193,2937,13686.82219,5506.177809,16256,2.303454979,4.318431286
Mexico,28/09/2020,4/10/2020,40,2020,127504120,18775,2658,14003.22219,4771.777809,16117,2.08463852,3.742449898
Mexico,5/10/2020,11/10/2020,41,2020,127504120,19150,1904,13988.22219,5161.777809,17246,1.49328508,4.048322367
Mexico,12/10/2020,18/10/2020,42,2020,127504120,19196,2386,14062.22219,5133.777809,16810,1.87131208,4.026362292
Mexico,19/10/2020,25/10/2020,43,2020,127504120,20004,2757,14126.22219,5877.777809,17247,2.16228307,4.609872849
Mexico,26/10/2020,1/11/2020,44,2020,127504120,20690,2971,14359.82219,6330.177809,17719,2.330120784,4.964684913
Mexico,2/11/2020,8/11/2020,45,2020,127504120,21854,3132,14370.62219,7483.377809,18722,2.456391213,5.869126275
Mexico,9/11/2020,15/11/2020,46,2020,127504120,22079,3515,14548.62219,7530.377809,18564,2.756773663,5.905987829
Mexico,16/11/2020,22/11/2020,47,2020,127504120,22656,3134,15088.22219,7567.777809,19522,2.45795979,5.935320215
Mexico,23/11/2020,29/11/2020,48,2020,127504120,22896,3979,14918.02219,7977.977809,18917,3.120683473,6.257035309
Mexico,30/11/2020,6/12/2020,49,2020,127504120,23871,4062,15013.02219,8857.977809,19809,3.185779409,6.947209085
Mexico,7/12/2020,13/12/2020,50,2020,127504120,25665,4236,15668.22219,9996.777809,21429,3.322245587,7.840356695
Mexico,14/12/2020,20/12/2020,51,2020,127504120,26856,4249,15702.02219,11153.97781,22607,3.332441336,8.747935211
Mexico,21/12/2020,27/12/2020,52,2020,127504120,29969,4224,16568.82219,13400.17781,25745,3.312834126,10.50960378
Mexico,28/12/2020,3/01/2021,53,2020,127504120,33159,4787,16482.4691,16676.5309,28372,3.754388486,13.07920944
Mexico,4/01/2021,10/01/2021,1,2021,127504120,36880,6493,17166.32589,19713.67411,30387,5.092384466,15.46120558
Mexico,11/01/2021,17/01/2021,2,2021,127504120,44090,6998,17048.32589,27041.67411,37092,5.488450099,21.20847084
Mexico,18/01/2021,24/01/2021,3,2021,127504120,45297,8910,16824.32589,28472.67411,36387,6.988009485,22.33078752
Mexico,25/01/2021,31/01/2021,4,2021,127504120,37230,8922,16481.65922,20748.34078,28308,6.997420946,16.27268262
Mexico,1/02/2021,7/02/2021,5,2021,127504120,32422,7664,16380.65922,16041.34078,24758,6.010786161,12.58103721
Mexico,8/02/2021,14/02/2021,6,2021,127504120,27370,8007,16474.82589,10895.17411,19363,6.279797076,8.544958477
Mexico,15/02/2021,21/02/2021,7,2021,127504120,25807,5900,16091.82589,9715.17411,19907,4.627301455,7.619498186
Mexico,22/02/2021,28/02/2021,8,2021,127504120,24486,5608,15788.15922,8697.840777,18878,4.398289247,6.821615472
Mexico,1/03/2021,7/03/2021,9,2021,127504120,20997,4889,15693.96292,5303.037079,16108,3.834385901,4.159110371
Mexico,8/03/2021,14/03/2021,10,2021,127504120,20235,4106,15327.96292,4907.037079,16129,3.220288097,3.848532172
Mexico,15/03/2021,21/03/2021,11,2021,127504120,18962,3326,15047.96292,3914.037079,15636,2.608543159,3.069733808
Mexico,22/03/2021,28/03/2021,12,2021,127504120,18216,3587,14973.16292,3242.837079,14629,2.813242427,2.543319446
Mexico,29/03/2021,4/04/2021,13,2021,127504120,17398,2524,14680.16292,2717.837079,14874,1.979543877,2.131568046
Mexico,5/04/2021,11/04/2021,14,2021,127504120,17788,5191,14761.16292,3026.837079,12597,4.071240992,2.373913156
Mexico,12/04/2021,18/04/2021,15,2021,127504120,17392,3001,14392.56292,2999.437079,14391,2.353649435,2.352423654
Mexico,19/04/2021,25/04/2021,16,2021,127504120,16408,2608,14258.56292,2149.437079,13800,2.045424101,1.685778529
Mexico,26/04/2021,2/05/2021,17,2021,127504120,15935,2286,14428.96292,1506.037079,13649,1.792883242,1.181167384
Mexico,3/05/2021,9/05/2021,18,2021,127504120,15559,1752,14352.56292,1206.437079,13807,1.374073246,0.946194585
Mexico,10/05/2021,16/05/2021,19,2021,127504120,15200,1452,14300.76292,899.2370787,13748,1.138786731,0.705261194
Mexico,17/05/2021,23/05/2021,20,2021,127504120,14757,1210,14372.16292,384.8370787,13547,0.948988942,0.30182325
Mexico,24/05/2021,30/05/2021,21,2021,127504120,14843,1860,14569.56292,273.4370787,12983,1.458776391,0.214453524
Mexico,31/05/2021,6/06/2021,22,2021,127504120,14466,1025,14173.56292,292.4370787,13441,0.803895592,0.229355003
Mexico,7/06/2021,13/06/2021,23,2021,127504120,14669,1346,14113.96292,555.0370787,13323,1.055652162,0.435309132
Mexico,14/06/2021,20/06/2021,24,2021,127504120,14892,1037,13959.76292,932.2370787,13855,0.813307052,0.73114271
Mexico,21/06/2021,27/06/2021,25,2021,127504120,14938,1377,14159.56292,778.4370787,13561,1.079965102,0.610519157
Mexico,28/06/2021,4/07/2021,26,2021,127504120,15214,1058,13950.76292,1263.237079,14156,0.829777108,0.990742165
Mexico,5/07/2021,11/07/2021,27,2021,127504120,16121,1347,14077.56292,2043.437079,14774,1.056436451,1.602643961
Mexico,12/07/2021,18/07/2021,28,2021,127504120,17240,1362,14076.76292,3163.237079,15878,1.068200777,2.480890091
Mexico,19/07/2021,25/07/2021,29,2021,127504120,19246,2093,14192.76292,5053.237079,17153,1.641515584,3.963195133
Mexico,26/07/2021,1/08/2021,30,2021,127504120,21757,2610,14248.96292,7508.037079,19147,2.046992678,5.888466254
Mexico,2/08/2021,8/08/2021,31,2021,127504120,24774,3386,14324.36292,10449.63708,21388,2.655600462,8.195528959
Mexico,9/08/2021,15/08/2021,32,2021,127504120,26938,3747,14048.16292,12889.83708,23191,2.938728568,10.10934947
Mexico,16/08/2021,22/08/2021,33,2021,127504120,28615,4988,14107.56292,14507.43708,23627,3.91203045,11.37801436
Mexico,23/08/2021,29/08/2021,34,2021,127504120,27778,5010,13933.16292,13844.83708,22768,3.929284795,10.85834487
Mexico,30/08/2021,5/09/2021,35,2021,127504120,27411,4975,13869.16292,13541.83708,22436,3.901834701,10.62070549
Mexico,6/09/2021,12/09/2021,36,2021,127504120,25472,4608,13990.16292,11481.83708,20864,3.614000865,9.005071427
Mexico,13/09/2021,19/09/2021,37,2021,127504120,24200,3755,14176.76292,10023.23708,20445,2.945002875,7.861108393
Mexico,20/09/2021,26/09/2021,38,2021,127504120,22284,3947,14335.76292,7948.237079,18337,3.095586245,6.23371
Mexico,27/09/2021,3/10/2021,39,2021,127504120,20794,3142,14062.96292,6731.037079,17652,2.464234097,5.279074181
Mexico,4/10/2021,10/10/2021,40,2021,127504120,19647,3494,14379.36292,5267.637079,16153,2.740303607,4.131346562
Mexico,11/10/2021,17/10/2021,41,2021,127504120,18411,2295,14364.36292,4046.637079,16116,1.799941837,3.173730448
Mexico,18/10/2021,24/10/2021,42,2021,127504120,17235,1878,14438.36292,2796.637079,15357,1.472893582,2.19336997
Mexico,25/10/2021,31/10/2021,43,2021,127504120,16686,2106,14502.36292,2183.637079,14580,1.651711333,1.712601192
Mexico,1/11/2021,7/11/2021,44,2021,127504120,16745,1369,14735.96292,2009.037079,15376,1.073690795,1.57566444
Mexico,8/11/2021,14/11/2021,45,2021,127504120,16669,1355,14746.76292,1922.237079,15314,1.062710758,1.507588209
Mexico,15/11/2021,21/11/2021,46,2021,127504120,16848,1283,14924.76292,1923.237079,15565,1.006241994,1.508372497
Mexico,22/11/2021,28/11/2021,47,2021,127504120,16349,1487,15464.36292,884.6370787,14862,1.166236824,0.693810583
Mexico,29/11/2021,5/12/2021,48,2021,127504120,16577,1344,15294.16292,1282.837079,15233,1.054083586,1.006114217
Mexico,6/12/2021,12/12/2021,49,2021,127504120,16380,1417,15389.16292,990.8370787,14963,1.111336638,0.777102009
Mexico,13/12/2021,19/12/2021,50,2021,127504120,16700,1215,16044.36292,655.6370787,15485,0.952910384,0.514208544
Mexico,20/12/2021,26/12/2021,51,2021,127504120,17253,924,16078.16292,1174.837079,16329,0.724682465,0.921411072
Mexico,27/12/2021,2/01/2022,52,2021,127504120,17851,785,16944.96292,906.0370787,17066,0.61566638,0.710594355
Mexico,3/01/2022,9/01/2022,1,2022,127504120,18348,790,17542.46662,805.5333802,17558,0.619587822,0.631770472
Mexico,10/01/2022,16/01/2022,2,2022,127504120,20351,1076,17424.46662,2926.53338,19275,0.843894299,2.29524613
Mexico,17/01/2022,23/01/2022,3,2022,127504120,24646,1773,17200.46662,7445.53338,22873,1.390543302,5.839445329
Mexico,24/01/2022,30/01/2022,4,2022,127504120,33440,2710,16857.79995,16582.20005,30730,2.125421516,13.00522685
Mexico,31/01/2022,6/02/2022,5,2022,127504120,28129,3653,16756.79995,11372.20005,24476,2.86500546,8.919084377
Mexico,7/02/2022,13/02/2022,6,2022,127504120,23816,3151,16850.96662,6965.03338,20665,2.471292692,5.462594762
Mexico,14/02/2022,20/02/2022,7,2022,127504120,21109,2991,16467.96662,4641.03338,18118,2.345806551,3.639908562
Mexico,21/02/2022,27/02/2022,8,2022,127504120,18175,2398,16164.29995,2010.700047,15777,1.880723541,1.576968687
Mexico,28/02/2022,6/03/2022,9,2022,127504120,16410,1773,16070.10365,339.8963483,14637,1.390543302,0.266576757
Mexico,7/03/2022,13/03/2022,10,2022,127504120,15830,1244,15704.10365,125.8963483,14586,0.975654747,0.098739043
Mexico,14/03/2022,20/03/2022,11,2022,127504120,14803,969,15424.10365,-621.1036517,13834,0.759975442,-0.487124378
Mexico,21/03/2022,27/03/2022,12,2022,127504120,14121,678,15349.30365,-1228.303652,13443,0.531747523,-0.963344284
Mexico,28/03/2022,3/04/2022,13,2022,127504120,14507,473,15056.30365,-549.3036517,14034,0.370968405,-0.430812472
Mexico,4/04/2022,10/04/2022,14,2022,127504120,13884,502,15137.30365,-1253.303652,13382,0.393712768,-0.982951493
Mexico,11/04/2022,17/04/2022,15,2022,127504120,13961,219,14768.70365,-807.7036517,13742,0.171759156,-0.63347259
Mexico,18/04/2022,24/04/2022,16,2022,127504120,13766,185,14634.70365,-868.7036517,13581,0.145093351,-0.681314182
